timestamp,event,key,correct
0.9147375 ,keyPressed ,p  ,1 
1.0183841 ,keyReleased ,P  ,1 
1.2819516 ,keyPressed ,a  ,1 
1.3863099 ,keyReleased ,A  ,1 
1.6997345 ,keyPressed ,s  ,1 
1.8100907 ,keyReleased ,S  ,1 
1.8991544 ,keyPressed ,s  ,1 
1.9950532 ,keyReleased ,S  ,1 
2.1554173 ,keyPressed ,w  ,1 
2.2587358 ,keyReleased ,W  ,1 
2.386841 ,keyPressed ,o  ,1 
2.5167975 ,keyReleased ,O  ,1 
2.5862997 ,keyPressed ,r  ,1 
2.6900103 ,keyReleased ,R  ,1 
2.8675056 ,keyPressed ,d  ,1 
2.9784201 ,keyReleased ,D  ,1 
3.1152159 ,keyPressed ,return ,1 
3.202026 ,keyReleased ,Return ,1 
3.5551881 ,keyPressed ,p  ,1 
3.6662882 ,keyReleased ,P  ,1 
3.7703703 ,keyPressed ,a  ,1 
3.8828611 ,keyReleased ,A  ,1 
4.0746994 ,keyPressed ,s  ,1 
4.1706297 ,keyReleased ,S  ,1 
4.2745779 ,keyPressed ,s  ,1 
4.3785344 ,keyReleased ,S  ,1 
4.8194239 ,keyPressed ,w  ,1 
4.9302744 ,keyReleased ,W  ,1 
5.282503 ,keyPressed ,o  ,1 
5.4036937 ,keyReleased ,O  ,1 
5.5304117 ,keyPressed ,r  ,1 
5.6262107 ,keyReleased ,R  ,1 
5.8263601 ,keyPressed ,d  ,1 
5.9226982 ,keyReleased ,D  ,1 
6.0907568 ,keyPressed ,return ,1 
6.1460051 ,keyReleased ,Return ,1 
6.5062728 ,keyPressed ,p  ,1 
6.6099401 ,keyReleased ,P  ,1 
6.738106 ,keyPressed ,a  ,1 
6.8584669 ,keyReleased ,A  ,1 
7.042023 ,keyPressed ,s  ,1 
7.1143104 ,keyReleased ,S  ,1 
7.2104289 ,keyPressed ,s  ,1 
7.2824235 ,keyReleased ,S  ,1 
7.4518414 ,keyPressed ,w  ,1 
7.5461952 ,keyReleased ,W  ,1 
7.7058748 ,keyPressed ,o  ,1 
7.825974 ,keyReleased ,O  ,1 
7.8983968 ,keyPressed ,r  ,1 
8.0107037 ,keyReleased ,R  ,1 
8.2186568 ,keyPressed ,d  ,1 
8.3388611 ,keyReleased ,D  ,1 
8.4984172 ,keyPressed ,return ,1 
8.5782882 ,keyReleased ,Return ,1 
8.8900001 ,keyPressed ,p  ,1 
8.9880046 ,keyReleased ,P  ,1 
9.0909374 ,keyPressed ,a  ,1 
9.2191364 ,keyReleased ,A  ,1 
9.3783196 ,keyPressed ,s  ,1 
9.4747164 ,keyReleased ,S  ,1 
9.5544862 ,keyPressed ,s  ,1 
9.6345022 ,keyReleased ,S  ,1 
9.7874506 ,keyPressed ,w  ,1 
9.8979268 ,keyReleased ,W  ,1 
10.0422716 ,keyPressed ,o  ,1 
10.1622636 ,keyReleased ,O  ,1 
10.2585605 ,keyPressed ,r  ,1 
10.3547251 ,keyReleased ,R  ,1 
10.5625063 ,keyPressed ,d  ,1 
10.6753286 ,keyReleased ,D  ,1 
10.8431864 ,keyPressed ,return ,1 
10.9143423 ,keyReleased ,Return ,1 
11.2104489 ,keyPressed ,p  ,1 
11.3228021 ,keyReleased ,P  ,1 
11.4104532 ,keyPressed ,a  ,1 
11.5069726 ,keyReleased ,A  ,1 
11.6670907 ,keyPressed ,s  ,1 
11.7626391 ,keyReleased ,S  ,1 
11.8507607 ,keyPressed ,s  ,1 
11.93954 ,keyReleased ,S  ,1 
12.1143902 ,keyPressed ,w  ,1 
12.1945266 ,keyReleased ,W  ,1 
12.4343407 ,keyPressed ,o  ,1 
12.5622241 ,keyReleased ,O  ,1 
12.6429092 ,keyPressed ,r  ,1 
12.7464802 ,keyReleased ,R  ,1 
12.9465545 ,keyPressed ,d  ,1 
13.0587772 ,keyReleased ,D  ,1 
13.2431099 ,keyPressed ,return ,1 
13.2908467 ,keyReleased ,Return ,1 
13.6264278 ,keyPressed ,p  ,1 
13.7233321 ,keyReleased ,P  ,1 
13.809927 ,keyPressed ,a  ,1 
13.9079416 ,keyReleased ,A  ,1 
14.0748724 ,keyPressed ,s  ,1 
14.1640319 ,keyReleased ,S  ,1 
14.2667536 ,keyPressed ,s  ,1 
14.3387218 ,keyReleased ,S  ,1 
14.5147118 ,keyPressed ,w  ,1 
14.6110483 ,keyReleased ,W  ,1 
14.7945851 ,keyPressed ,o  ,1 
14.9143762 ,keyReleased ,O  ,1 
15.034228 ,keyPressed ,r  ,1 
15.1463128 ,keyReleased ,R  ,1 
15.346365 ,keyPressed ,d  ,1 
15.4663119 ,keyReleased ,D  ,1 
15.6580163 ,keyPressed ,return ,1 
15.7140548 ,keyReleased ,Return ,1 
16.010202 ,keyPressed ,p  ,1 
16.1144601 ,keyReleased ,P  ,1 
16.1706204 ,keyPressed ,a  ,1 
16.2751989 ,keyReleased ,A  ,1 
16.4500002 ,keyPressed ,s  ,1 
16.5311374 ,keyReleased ,S  ,1 
16.626309 ,keyPressed ,s  ,1 
16.7143855 ,keyReleased ,S  ,1 
16.9302911 ,keyPressed ,w  ,1 
17.0110685 ,keyReleased ,W  ,1 
17.2746332 ,keyPressed ,o  ,1 
17.4101295 ,keyReleased ,O  ,1 
17.49878 ,keyPressed ,r  ,1 
17.6024807 ,keyReleased ,R  ,1 
17.8195927 ,keyPressed ,d  ,1 
17.9065409 ,keyReleased ,D  ,1 
18.0663531 ,keyPressed ,return ,1 
18.1463414 ,keyReleased ,Return ,1 
18.458688 ,keyPressed ,p  ,1 
18.5548446 ,keyReleased ,P  ,1 
18.6360979 ,keyPressed ,a  ,1 
18.7310559 ,keyReleased ,A  ,1 
18.8903793 ,keyPressed ,s  ,1 
18.979096 ,keyReleased ,S  ,1 
19.0829956 ,keyPressed ,s  ,1 
19.1622745 ,keyReleased ,S  ,1 
19.3476677 ,keyPressed ,w  ,1 
19.4509812 ,keyReleased ,W  ,1 
19.7386185 ,keyPressed ,o  ,1 
19.8664843 ,keyReleased ,O  ,1 
19.9703384 ,keyPressed ,r  ,1 
20.0667764 ,keyReleased ,R  ,1 
20.251012 ,keyPressed ,d  ,1 
20.3462836 ,keyReleased ,D  ,1 
20.5220813 ,keyPressed ,return ,1 
